Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,TotalBDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,TotalBDPFlowHR
2015-10-28 07:24:55,00:02:09,1.816721059,3.014316496,4.431462954,3.647820488,3.325376309,3.022195876,2.525791934,2.665771826,2.611776508,2.645206484,2.56316399,6.805458253,392.4938855,728.0078738,571.8305989,491.626711,391.7557235,1122.532513,2082.102519,1635.435513,1406.052393,1198.772514,7444.895452,111.8062326,219.0514612,182.3279629,205.8384264,141.3253963,319.7658253,626.487179,521.457974,588.6978995,432.4557127,2488.86459
2015-10-28 07:24:56,00:02:10,1.798558417,3.300479154,3.731798281,3.368678354,3.097051311,3.149026139,2.563947849,2.62899211,2.567516683,2.569973601,2.583005531,6.986358163,481.8405645,582.2333119,500.7872512,423.51731,433.6999492,1378.064015,1665.187272,1432.251538,1211.259507,1327.121845,7013.884176,151.3827217,194.7899726,145.4685512,147.7559057,159.3404026,432.954584,557.0993216,416.0400563,422.5818903,487.5816319,2316.257484
2015-10-28 07:24:57,00:02:11,1.70774521,2.972651214,4.094982997,3.796777689,2.792414482,2.963741014,2.563184731,2.641353757,2.641842664,2.521751307,2.533401678,7.890857711,377.7265431,661.9218851,606.3445511,310.1690043,370.8302708,1080.297913,1893.096591,1734.145416,887.0833522,1134.740629,6729.363901,150.6930872,203.2675842,203.5956196,93.10056668,108.8490847,430.9822294,581.3452908,582.2834721,266.2676207,333.0781993,2193.956812
2015-10-28 07:24:58,00:02:12,1.617389884,2.685878076,4.089794644,3.921773538,3.118113376,2.645062808,2.510682191,2.661040825,2.633448559,2.585233821,2.520428362,8.790796758,253.7554103,660.8511372,633.8580607,430.2517823,224.7662479,725.7404736,1890.034252,1812.834054,1230.520097,687.7847186,6346.913596,91.51972532,216.0834046,197.8880724,161.2378976,91.14037526,261.7464144,617.998537,565.9598871,461.1403871,278.8895483,2185.734774
2015-10-28 07:24:59,00:02:13,1.622273955,2.712586591,3.796347497,3.606765685,3.215639896,2.708859498,2.507019223,2.610525946,2.59865118,2.604003891,2.520275735,8.742151404,267.7366312,597.1739866,561.94553,460.1522948,260.6445408,765.7267653,1707.917602,1607.164216,1316.035563,797.5722949,6194.416441,85.8831475,181.3893549,172.222047,176.4133145,90.91150998,245.6258019,518.7735551,492.5550543,504.5420793,278.1892205,2039.685711
2015-10-28 07:25:00,00:02:14,1.582285619,2.839871741,3.684645307,3.422248003,3.455716916,2.899028581,2.502440513,2.6253294,2.564922142,2.634829535,2.549427538,9.140435239,326.2363886,571.0721922,515.1812547,526.5721249,346.1927108,933.0360715,1633.26647,1473.418388,1505.996277,1059.349695,6605.066902,78.26866329,192.2062919,143.0133614,198.8383224,127.3694846,223.848377,549.7099948,409.0182136,568.677602,389.7506229,2141.00481
2015-10-28 07:25:01,00:02:15,1.619068783,2.995544226,3.989842548,3.417822021,3.053553567,3.273872294,2.515260901,2.633265272,2.59849856,2.590117091,2.588500111,8.774074918,385.9104192,639.8738429,514.0072825,409.2585538,471.3566675,1103.703799,1830.039191,1470.060828,1170.479464,1442.351403,7016.634684,98.1111181,197.761609,172.1010461,165.3200903,163.9796228,280.5977978,565.5982017,492.2089917,472.8154581,501.7776459,2312.998095
2015-10-28 07:25:02,00:02:16,1.443700085,3.264766054,4.317013989,3.642020924,3.252727446,2.664293389,2.574021011,2.64928963,2.604450744,2.604919504,2.512644373,10.52074716,471.6154084,706.223978,570.444585,471.0250296,236.1558341,1348.820068,2019.800577,1631.471513,1347.131585,722.6368523,7069.860595,160.2079194,208.5284301,176.7587134,177.1203225,78.62337346,458.1946495,596.39131,505.5299202,506.5641223,240.5875228,2307.267525
2015-10-28 07:25:03,00:02:17,1.25871587,2.913587241,3.486267101,3.322587089,3.388562505,3.233579648,2.547464494,2.579545521,2.570874325,2.622163552,2.591247402,12.36318993,355.7437345,521.5061292,488.0630322,508.8672478,459.540762,1017.427081,1491.50753,1395.860272,1455.360329,1406.194732,6766.349943,135.7091577,156.3484055,148.5856461,189.944785,166.2506936,388.128191,447.1564399,424.9549479,543.242085,508.7271223,2312.208786
2015-10-28 07:25:04,00:02:18,1.265431469,3.370837012,5.000808406,5.000339671,4.676248339,3.641542696,2.542427913,2.758560486,2.784237202,2.829855143,2.642682781,12.29630257,501.3752668,827.9008138,834.3927766,781.3246715,567.9318597,1433.933263,2367.796327,2386.363341,2234.58856,1737.871491,10160.55298,130.5452066,270.7650341,283.4133567,304.591967,204.1580712,373.3592909,774.3879975,810.5622001,871.1330256,624.7236979,3454.166212
2015-10-28 07:25:05,00:02:19,1.436679232,3.149690511,4.445349429,4.684110857,4.250275699,3.58919278,2.583483678,2.656462437,2.727920391,2.736004791,2.627725312,10.59067485,437.0433481,730.6068031,780.9511739,702.9814793,555.2078126,1249.943975,2089.535457,2233.520357,2010.527031,1698.935907,9282.462727,168.0766758,213.1717482,254.8515946,259.1452814,193.900266,480.6992928,609.6712,728.8755605,741.1555048,593.334814,3153.736372
2015-10-28 07:25:06,00:02:20,1.715529199,2.888710167,5.000808406,5.000339671,4.604667842,3.870020317,2.522281589,2.772600876,2.760275849,2.757216497,2.652756179,7.813329179,346.0671467,827.9008138,834.3927766,768.7181853,620.4177405,989.7520396,2367.796327,2386.363341,2198.53401,1898.478286,9840.924004,107.435343,277.7526904,271.6283795,270.0866733,210.7852735,307.2650811,794.3726944,776.8571655,772.4478855,645.0029369,3295.945763
2015-10-28 07:25:07,00:02:21,1.488725121,4.443756202,5.000808406,4.1069017,3.933581601,4.642601293,2.713671661,2.720559867,2.63390642,2.699990673,2.710907158,10.0722978,737.7471632,827.9008138,672.5427482,638.5369007,771.8958865,2109.956887,2367.796327,1923.47226,1826.215536,2362.001413,10589.44242,252.5658019,250.8784623,198.2036312,239.4261186,245.5706255,722.3381935,717.5124023,566.8623851,684.7586992,751.446114,3442.917794
2015-10-28 07:25:08,00:02:22,1.649288977,3.887761237,5.000808406,4.694946883,4.099178274,4.904045626,2.635528346,2.802207784,2.703653798,2.695565209,2.758679484,8.473081791,626.4911028,827.9008138,782.8427923,673.0046247,816.8196502,1791.764554,2367.796327,2238.930386,1924.793227,2499.46813,10822.75262,206.0517464,291.9398536,241.5053918,236.8897828,270.8250145,589.3079948,834.9479813,690.7054207,677.5047789,828.7245443,3621.19072
2015-10-28 07:25:09,00:02:23,1.36876011,4.883454664,4.416050494,4.667322648,4.656712511,4.815218655,2.718250371,2.690800346,2.719526287,2.780106826,2.718080638,11.2671493,815.0479366,725.1124413,778.0114149,777.9043654,801.8389317,2331.037099,2073.821582,2225.112647,2224.806485,2453.627131,11308.40494,255.0282645,234.1282134,250.3154972,281.4171086,249.5259582,729.3808364,669.6066902,715.902322,804.8529305,763.5494321,3683.292211
2015-10-28 07:25:10,00:02:24,1.426453207,3.146180249,5.000808406,4.921435088,4.198231031,4.241048439,2.541512171,2.821131787,2.722731309,2.722117992,2.698849606,10.69252606,435.945673,827.9008138,821.3837877,692.8025743,697.2834992,1246.804625,2367.796327,2349.157633,1981.415362,2133.687508,10078.86146,129.5841993,300.6574426,252.0570959,251.7247536,238.7747243,370.6108099,859.8802859,720.8832942,719.9327954,730.6506565,3401.957842
2015-10-28 07:25:11,00:02:25,1.595564188,4.533191572,4.997909033,4.090571351,4.015693131,4.445869393,2.684062671,2.74207829,2.630548778,2.710978031,2.694270789,9.008180683,754.1124787,827.4226635,669.2202658,655.8542594,736.2865441,2156.761689,2366.428818,1913.96996,1875.743182,2253.036825,10565.94047,236.0224455,262.3247361,195.8777286,245.6100154,236.142771,675.024194,750.2487453,560.2103037,702.4446441,722.5968793,3410.524767
2015-10-28 07:25:12,00:02:26,1.496814364,3.419828059,5.000808406,3.604629004,3.846891361,4.074841271,2.576615613,2.756576518,2.599566901,2.68656168,2.656113979,9.991728932,514.5397072,827.9008138,561.4263006,619.7289781,663.9516319,1471.583563,2367.796327,1605.67922,1772.424877,2031.691994,9249.175981,162.4034233,269.7630531,172.9462745,231.6439435,212.9485134,464.4737905,771.522332,494.6263452,662.5016784,651.6224509,3044.746597
2015-10-28 07:25:13,00:02:27,1.686530023,4.994867326,5.000808406,3.801966772,3.967158807,3.968767826,2.69444108,2.763596713,2.629327817,2.676795139,2.67702391,8.102160967,833.4971042,827.9008138,607.5115392,645.6744822,641.7749029,2383.801718,2367.796327,1737.483002,1846.629019,1963.831203,10299.54127,241.9499381,273.292026,195.0250685,225.8157907,225.9540287,691.9768229,781.6151945,557.7716958,645.8331613,691.4193279,3368.616202
2015-10-28 07:25:14,00:02:28,1.778716876,3.486523036,5.000808406,4.945243821,3.564842834,4.167025963,2.569747548,2.808159688,2.752034365,2.626589016,2.588194857,7.183979913,531.9379824,827.9008138,825.3307321,554.137378,682.6397691,1521.34263,2367.796327,2360.445894,1584.832901,2088.877694,9923.295446,156.524678,294.709475,267.4549548,193.0987271,163.7253371,447.6605791,842.8690984,764.9211707,552.2623594,500.9995314,3108.712739
2015-10-28 07:25:15,00:02:29,1.618458274,4.709925629,4.884680856,4.164744712,4.331318864,4.540648687,2.707871962,2.704382897,2.646879127,2.785295301,2.716096484,8.780155587,785.4500942,808.5285197,684.1813924,718.5448806,753.6520778,2246.387269,2312.391566,1956.758782,2055.038359,2306.175358,10876.75133,249.4117838,241.9171124,206.9446028,283.9224871,248.4382301,713.3177017,691.8829414,591.8615639,812.018313,760.2209842,3569.301504
2015-10-28 07:25:16,00:02:30,1.790011292,4.168887431,5.000808406,4.120637508,4.102993866,4.033632883,2.66651095,2.800681655,2.659851834,2.761489358,2.655045588,7.071487532,685.0073643,827.9008138,675.324703,673.7780305,655.4253482,1959.121062,2367.796327,1931.42865,1927.005167,2005.601566,10190.95277,225.6439478,291.2254515,215.3310424,272.2374875,212.2626012,645.3416906,832.9047914,615.8467812,778.5992144,649.5235596,3522.216037
2015-10-28 07:25:17,00:02:31,1.600753515,4.63926253,5.000808406,3.937798647,4.478448074,4.371083799,2.712298048,2.74207829,2.649321048,2.81230589,2.714722839,8.956494995,773.0728913,827.9008138,637.2995358,745.9699772,722.2896436,2210.988469,2367.796327,1822.676672,2133.474135,2210.206309,10745.14191,251.8223677,262.3247361,208.5489944,296.6235604,247.6823893,720.2119717,750.2487453,596.4501238,848.3433829,757.9081114,3673.162335
2015-10-28 07:25:18,00:02:32,1.952406675,4.533496812,4.656393321,3.730387953,3.949607086,4.381156961,2.711229683,2.692173863,2.603840263,2.720897174,2.713501821,5.454029515,754.1677249,769.0245008,591.2107362,641.9533732,724.1907057,2156.919693,2199.410072,1690.862705,1835.986647,2216.02356,10099.20268,251.2426203,234.9275917,176.2866675,251.0619116,247.0085892,718.553894,671.8929122,504.1798691,718.0370671,755.846283,3368.510025
2015-10-28 07:25:19,00:02:33,1.845872862,3.771006873,5.000808406,5.000339671,3.878179212,4.354753067,2.619655486,2.859132406,2.79797301,2.663213543,2.662524323,6.515106297,600.515278,827.9008138,834.3927766,626.5821606,719.1969415,1717.473695,2367.796327,2386.363341,1792.024979,2200.742641,10464.40098,195.2542619,317.440701,289.9531634,217.4515189,217.0184653,558.427189,907.8804047,829.2660473,621.9113441,664.0765039,3581.561489
2015-10-28 07:25:20,00:02:34,1.778258995,4.52952869,5.000808406,4.557894048,3.795762435,3.973957031,2.702530134,2.72590132,2.630396158,2.636660761,2.656266606,7.188540415,753.4492079,827.9008138,758.5704332,608.3637393,642.8776049,2154.864735,2367.796327,2169.511439,1739.920294,1967.205471,10399.29827,246.4710625,253.7679128,195.7713492,200.0914308,213.0463206,704.9072386,725.7762307,559.9060586,572.2614921,651.9217409,3214.772761
2015-10-28 07:25:21,00:02:35,1.739644303,3.83938067,5.000808406,4.509513481,5.000878868,4.211439449,2.592183227,2.784657297,2.750966024,2.84358934,2.67702391,7.573142744,615.8602142,827.9008138,749.8145128,836.1150498,691.463223,1761.360212,2367.796327,2144.469507,2391.289042,2115.877462,10780.79255,174.9989673,283.6156051,266.9091775,310.6855856,225.9540287,500.4970465,811.1406307,763.3602476,888.5607748,691.4193279,3654.978027
2015-10-28 07:25:22,00:02:36,1.630515826,4.155914724,5.000808406,5.000339671,4.188768364,3.868951952,2.67566837,2.849212566,2.745013841,2.738751631,2.651229907,8.66006237,682.4175407,827.9008138,834.3927766,690.9357535,620.1826522,1951.714166,2367.796327,2386.363341,1976.076255,1897.758916,10579.70901,231.1169702,313.1462988,263.8477522,260.588047,209.794609,660.9945348,895.5984145,754.6045712,745.2818143,641.9715035,3698.450838
2015-10-28 07:25:23,00:02:37,1.822520894,3.54894465,4.685692256,4.009530086,4.416788114,4.135890736,2.567152946,2.723154287,2.649778908,2.820241204,2.698696979,6.747691895,547.7210501,774.2072921,652.4817986,734.6011147,676.3856305,1566.482203,2214.232855,1866.097944,2100.959188,2069.740029,9817.51222,154.2455198,252.286043,208.8484457,300.2528595,238.6874601,441.1421867,721.538083,597.3065546,858.7231781,730.383628,3349.09363
2015-10-28 07:25:24,00:02:38,1.492388174,4.080062542,5.000808406,4.113922224,3.737307572,4.550874473,2.630186518,2.760391842,2.628717337,2.664281759,2.747385068,10.03581378,667.0734509,827.9008138,673.9660709,595.1041775,755.5017987,1907.83007,2367.796327,1927.542963,1701.997948,2311.835504,10217.00281,202.4822682,271.6866597,194.5973374,218.1210047,265.0715981,579.0992871,777.0238468,556.548385,623.8260736,811.1190903,3347.616683
2015-10-28 07:25:25,00:02:39,1.627310654,3.423033081,5.000808406,4.892895132,4.667701414,4.63161239,2.541664794,2.808922753,2.769127814,2.785753108,2.706938849,8.691985883,515.3892138,827.9008138,816.6273755,779.8301334,769.9502739,1474.013152,2367.796327,2335.554294,2230.314182,2356.047838,10763.72579,129.7448615,295.0626745,276.0406744,284.1424893,243.3549524,371.0703038,843.879249,789.4763287,812.6475194,744.6661543,3561.739555
2015-10-28 07:25:26,00:02:40,1.719802762,3.334055572,5.000808406,5.000339671,4.345054993,4.19816119,2.534491482,2.845702469,2.703806418,2.786363517,2.690149853,7.770764494,491.2598886,827.9008138,834.3927766,721.1494572,688.8371272,1405.003281,2367.796327,2386.363341,2062.487448,2107.841609,10329.49201,121.9651723,311.6125657,241.5916341,284.4355609,233.7486764,348.8203928,891.2119379,690.9520737,813.4857041,715.2709497,3459.741058
2015-10-28 07:25:27,00:02:41,1.654173049,3.557949235,5.000808406,4.805443824,4.161601352,4.821934096,2.602256388,2.879582539,2.74409812,2.668859825,2.764021437,8.424436437,549.9604435,827.9008138,801.8772605,685.5479239,802.9812607,1572.886868,2367.796327,2293.368965,1960.667062,2457.122658,10651.84188,182.6868566,326.1153673,263.3736052,220.9672562,273.5040693,522.4844099,932.6899505,753.2485109,631.9663526,836.9224521,3677.311676
2015-10-28 07:25:28,00:02:42,1.614337339,3.516283952,5.000808406,5.000339671,4.504088849,4.113302434,2.594319958,2.765275455,2.739061658,2.780412031,2.67427662,8.821200104,539.5205099,827.9008138,834.3927766,750.6469361,671.8118732,1543.028658,2367.796327,2386.363341,2146.850237,2055.744332,10499.7829,176.6576912,274.1291802,260.7503857,281.5651009,224.2883115,505.2409968,784.0094554,745.7461031,805.2761885,686.3222333,3526.594977
2015-10-28 07:25:29,00:02:43,2.020478424,4.308382188,5.000808406,5.000339671,4.350702069,4.324686206,2.676126241,2.832425144,2.742419299,2.764694005,2.727848781,4.776034896,712.2607941,827.9008138,834.3927766,722.217503,713.4678395,2037.065871,2367.796327,2386.363341,2065.542059,2183.211589,11039.97919,231.3872232,305.7414676,262.5021114,273.8395124,254.8132387,661.7674583,874.4205974,750.7560386,783.1810053,779.7285103,3849.85361
2015-10-28 07:25:30,00:02:44,1.997126456,4.947097239,5.000808406,4.687926359,4.372069381,4.29858756,2.761900738,2.81243285,2.685186768,2.744703117,2.739143197,5.008620494,825.637195,827.9008138,781.6177589,726.244542,708.4573023,2361.322378,2367.796327,2235.42679,2077.05939,2167.879345,11209.48423,277.4084139,296.6819765,230.8323691,263.6869592,260.7930653,793.3880637,848.5104529,660.1805755,754.1447034,798.0267799,3854.250575
2015-10-28 07:25:31,00:02:45,1.923712754,3.819845299,5.000808406,4.710514132,4.92258293,4.971810532,2.622250088,2.854554019,2.800872792,2.811390277,2.769363391,5.739820969,611.5152393,827.9008138,785.5523564,823.2342012,828.0660151,1748.933584,2367.796327,2246.679739,2354.449816,2533.882006,11251.74147,197.0596895,315.4659334,291.3150212,296.2019336,276.1571353,563.590712,902.2325696,833.1609607,847.1375302,845.0408341,3991.162607
2015-10-28 07:25:32,00:02:46,1.897918751,3.653947268,4.871404777,4.339189468,4.42579291,4.51699202,2.585925656,2.745588388,2.681371266,2.809101244,2.674123993,5.996729245,573.2911734,806.2841689,718.1402695,736.2723655,749.3553734,1639.612756,2305.972723,2053.881171,2105.738965,2293.027443,10398.23306,170.0482255,264.1448097,228.5650838,295.1452315,224.1954088,486.3379251,755.4541558,653.6961397,844.1153622,686.037951,3425.641534
2015-10-28 07:25:33,00:02:47,1.944012177,3.497053822,5.000808406,4.800559981,4.039044551,4.308355474,2.583331054,2.775653134,2.665956637,2.675269117,2.706633595,5.537638717,534.6333247,827.9008138,801.0455118,660.6961931,710.3367296,1529.051309,2367.796327,2290.990164,1889.591112,2173.630393,10251.0593,167.9526855,279.2486096,219.1665894,224.8914985,243.1836798,480.3446805,798.6510235,626.8164456,643.1896858,744.1420603,3293.143896
2015-10-28 07:25:34,00:02:48,1.876703564,3.72979945,4.95502882,4.21678816,4.372679876,4.481888577,2.610345442,2.742536129,2.658325633,2.777970396,2.724338355,6.208032501,591.0748518,820.3185324,694.4864274,726.3592721,742.9338251,1690.474076,2346.111003,1986.231182,2077.387518,2273.377505,10373.58128,188.6337713,262.5628525,214.3614326,280.3789752,252.9258457,539.4925858,750.9297582,613.0736972,801.883869,773.9530878,3479.332998
2015-10-28 07:25:35,00:02:49,1.73704964,3.525441158,5.000808406,5.000339671,4.82505641,4.654811186,2.643006906,2.76084968,2.769585674,2.835501424,2.729375054,7.598985588,541.8322478,827.9008138,834.3927766,806.902108,774.0519427,1549.640229,2367.796327,2386.363341,2307.740029,2368.598945,10980.13887,210.9475688,271.916578,276.2669798,307.1117575,255.6294978,603.3100468,777.6814132,790.1235621,878.3396263,782.2262633,3831.680912
2015-10-28 07:25:36,00:02:50,1.810768597,3.508042468,4.943126128,5.000339671,4.772401246,3.461904646,2.577683979,2.741467838,2.724104889,2.765609618,2.591247402,6.864744778,537.4314438,818.3356318,834.3927766,797.9453622,522.9795628,1537.053929,2340.439907,2386.363341,2282.123736,1600.317462,10146.29838,163.2988749,262.0069109,252.7998224,274.2955152,166.2506936,467.0347822,749.3397653,723.0074921,784.4851734,508.7271223,3232.594335
2015-10-28 07:25:37,00:02:51,1.777801113,3.810077614,5.000808406,4.714787494,4.409156931,4.148863747,2.657200906,2.859437632,2.678776724,2.782548462,2.697323333,7.193100917,609.3311334,827.9008138,786.2945249,733.1818184,678.9985223,1742.687042,2367.796327,2248.802341,2096.900001,2077.735478,10533.92119,219.9401374,317.5719155,227.0103956,282.598877,237.9006419,629.028793,908.2556784,649.2497314,808.2327884,727.9759643,3722.742955
2015-10-28 07:25:38,00:02:52,1.772611787,5.001277369,5.000808406,4.998966091,3.864443082,4.175115017,2.816234762,2.863558181,2.694801833,2.660771908,2.684655272,7.244786605,834.5461555,827.9008138,834.1680496,623.582721,684.2552641,2386.802005,2367.796327,2385.720622,1783.446582,2093.821108,11017.58664,302.9652572,319.3380351,236.4495231,215.9134705,230.5178754,866.4806355,913.3067803,676.2456359,617.5125258,705.3846988,3778.930276
2015-10-28 07:25:39,00:02:53,1.779174758,4.024661452,5.000808406,5.000339671,4.855123271,4.473494276,2.676278864,2.862032052,2.693275632,2.75950553,2.701902151,7.179419411,655.6395152,827.9008138,834.3927766,811.9722252,741.389997,1875.129013,2367.796327,2386.363341,2322.240564,2268.653391,11220.18264,231.4772374,318.6850579,235.5668545,271.2410162,240.5133595,662.0248989,911.4392657,673.7212038,775.7493063,735.9708801,3758.905555
2015-10-28 07:25:40,00:02:54,1.85594626,3.270412997,5.000808406,5.000339671,4.008519819,4.715097533,2.540749053,2.907663318,2.858105323,2.718913345,2.730748699,6.414775255,473.2469116,827.9008138,834.3927766,654.3596746,784.6106294,1353.486167,2367.796327,2386.363341,1871.468669,2400.908526,10380.02303,128.7778817,337.6639445,316.9987657,249.9810447,256.3619089,368.3047415,965.7188813,906.61647,714.9457877,784.4674414,3740.053322
2015-10-28 07:25:41,00:02:55,1.849535916,4.324559917,5.000808406,4.39855868,3.658706386,4.67663637,2.642396411,2.791372266,2.674198122,2.666570792,2.719149029,6.478622282,715.3542895,827.9008138,729.3370347,576.7944408,777.8910053,2045.913268,2367.796327,2085.903919,1649.632101,2380.346476,10529.59209,210.5521771,286.8290697,224.2405352,219.5487429,250.1096986,602.1792264,820.3311394,641.3279307,627.9094047,765.3356776,3457.083379
2015-10-28 07:25:42,00:02:56,1.698129694,4.763495278,5.000808406,3.773426817,4.415567125,4.759205771,2.725576307,2.8212844,2.582015591,2.753554044,2.754405921,7.986628252,794.7047909,827.9008138,601.0650664,734.3742117,792.2467073,2272.855702,2367.796327,1719.04609,2100.310245,2424.274924,10884.28329,258.9194969,300.7267186,158.4901341,268.2293918,268.6625365,740.5097611,860.0784151,453.2817835,767.1360604,822.1073616,3643.113382
2015-10-28 07:25:43,00:02:57,1.749717701,3.605261461,5.000808406,5.000339671,4.081779177,4.171452049,2.656285164,2.840361016,2.723036549,2.75538527,2.644514308,7.472811701,561.5800425,827.9008138,834.3927766,669.466568,683.5241923,1606.118922,2367.796327,2386.363341,1914.674385,2091.584028,10366.537,219.371096,309.2640302,252.2223352,269.1596345,205.3789237,627.4013346,884.4951264,721.3558788,769.7965546,628.4595065,3631.508401
2015-10-28 07:25:44,00:02:58,1.963853718,5.001277369,5.000808406,5.000339671,4.506530828,4.602919141,2.812113923,2.87546199,2.68976537,2.765609618,2.722659455,5.340016967,834.5461555,827.9008138,834.3927766,751.0908418,764.8467305,2386.802005,2367.796327,2386.363341,2148.119808,2340.430995,11629.51248,301.1029871,324.386149,233.5240559,274.2955152,252.0181829,861.154543,927.7443862,667.8787998,784.4851734,771.1756396,4012.438542
2015-10-28 07:25:45,00:02:59,1.964616854,3.991390274,5.000808406,3.94390345,4.423503556,4.153442457,2.639649185,2.69827838,2.667024978,2.768814264,2.701596896,5.332416131,648.6759994,827.9008138,638.6056956,735.8478311,679.9183221,1855.213358,2367.796327,1826.412289,2104.524797,2080.550066,10234.49684,208.7636473,238.4479635,219.8309299,275.8855896,240.340062,597.0640314,681.9611756,628.7164594,789.0327863,735.4405896,3432.215042
2015-10-28 07:25:46,00:03:00,1.796726891,4.20322695,5.000808406,4.094081613,4.325366541,4.226854439,2.656132541,2.836850919,2.612692228,2.741651073,2.72296471,7.00460017,691.8159832,827.9008138,669.9358345,717.4132942,694.4994536,1978.593712,2367.796327,1916.016487,2051.802021,2125.168328,10439.37688,219.2761122,307.7109473,183.0122031,262.1023504,252.1834555,627.1296809,880.0533091,523.4149008,749.6127222,771.6813737,3551.891987
2015-10-28 07:25:47,00:03:01,1.763759407,4.228256644,4.634724317,4.625504745,4.361385725,4.76042676,2.715197898,2.748488033,2.678013624,2.749586387,2.713959703,7.332956309,696.7367886,765.1688126,770.6399869,724.2338215,792.45704,1992.667215,2188.382804,2204.030363,2071.308729,2424.918543,10881.30765,253.3892817,265.638943,226.5511039,266.2027143,247.2614794,724.6933457,759.727377,647.9361572,761.3397629,756.6201271,3650.31677
2015-10-28 07:25:48,00:03:02,1.779022131,3.865783945,5.000808406,4.940359978,5.000878868,4.638175207,2.624081572,2.84265021,2.752492225,2.886775762,2.747537695,7.180939578,621.6844634,827.9008138,824.5226428,836.1150498,771.1128274,1778.017565,2367.796327,2358.134758,2391.289042,2359.605252,11254.84295,198.3242138,310.2727222,267.6885187,329.1122819,265.1501791,567.2072515,887.3799854,765.5891635,941.2611263,811.3595482,3972.797075
2015-10-28 07:25:49,00:03:03,1.851977951,3.565427619,5.000808406,4.641529854,4.354212413,4.777215363,2.57814185,2.804649591,2.70640096,2.720744572,2.712586057,6.454299605,551.8133707,827.9008138,773.4731066,722.880628,795.3434742,1578.18624,2367.796327,2212.133085,2067.438596,2433.751031,10659.30528,163.6811403,293.0792748,243.0530714,250.9789332,246.5020304,468.1280612,838.2067259,695.1317843,717.799749,754.2962131,3473.562533
2015-10-28 07:25:50,00:03:04,1.698129694,3.932173681,5.000808406,5.000339671,4.354365037,4.706855855,2.678262972,2.770769521,2.78072694,2.742414084,2.796988921,7.986628252,636.0936661,827.9008138,834.3927766,722.9094457,783.1755635,1819.227885,2367.796327,2386.363341,2067.521015,2396.517224,11037.42579,232.6442528,276.851259,281.7177177,262.4993994,289.4895383,665.362563,791.7946007,805.7126727,750.7482823,885.8379872,3899.456106
2015-10-28 07:25:51,00:03:05,1.819468349,4.23985577,4.980817987,4.296761084,4.068653542,4.605055872,2.641480669,2.755660841,2.660614934,2.774460545,2.709075631,6.778095241,699.0054157,824.5984595,710.0302957,666.7850846,765.2279545,1999.155489,2358.351594,2030.686646,1907.005342,2341.597541,10636.79661,209.9576934,269.299343,215.8142137,278.6650746,244.5505016,600.479003,770.196121,617.2286511,796.9821132,748.3245349,3533.210423
2015-10-28 07:25:52,00:03:07,1.734760231,3.718505564,5.000808406,4.632525269,4.317430111,4.917629132,2.595693571,2.873325409,2.70777454,2.753859249,2.752574394,7.621788098,588.4610341,827.9008138,771.8824431,715.90173,819.0863634,1682.998558,2367.796327,2207.583787,2047.478948,2506.404272,10812.26189,177.7158386,323.4858782,243.8232273,268.3846561,267.7304134,508.2672983,925.1696116,697.33443,767.5801165,819.2550649,3717.606521
2015-10-28 07:25:53,00:03:08,1.602890296,4.772042003,5.000808406,5.000339671,4.660070231,4.140927317,2.75655891,2.879277313,2.758444408,2.759352928,2.664050595,8.935212652,796.171373,827.9008138,834.3927766,778.4932999,677.4012442,2277.050127,2367.796327,2386.363341,2226.490838,2072.847807,11330.54844,274.7674923,325.9875916,270.7065122,271.1642129,217.9763011,785.835028,932.3245121,774.2206248,775.5296488,667.0074814,3934.917295
2015-10-28 07:25:54,00:03:09,1.641504988,5.001277369,5.000808406,4.645192736,4.233487097,4.521723353,2.737480953,2.868289182,2.672977161,2.725933046,2.668476785,8.550610323,834.5461555,827.9008138,774.119221,699.7141406,750.216683,2386.802005,2367.796327,2213.980972,2001.182442,2295.66305,11265.4248,265.1209676,321.3538324,223.4961083,253.7849771,220.7305216,758.2459672,919.0719605,639.1988697,725.8250344,675.4353961,3717.777228
2015-10-28 07:25:55,00:03:10,1.548707626,5.001277369,5.000808406,4.919603647,5.000878868,5.00050378,2.810129816,2.816858625,2.756155107,2.875635802,2.801720365,9.474872047,834.5461555,827.9008138,821.0793907,836.1150498,832.7822216,2386.802005,2367.796327,2348.287057,2391.289042,2548.313598,12042.48803,300.2022183,298.7111937,269.5497444,324.4592766,291.7118764,858.5783444,854.3140139,770.912269,927.9535312,892.6383417,4304.3965
