Time,GPM,Total Gallons,
42:36.5,159.3282,35.414734,31.5187946
42:36.5,159.1692,35.441277,31.5453376
42:36.5,159.2359,35.467812,31.5718726
42:36.5,159.2103,35.49435,31.5984106
42:36.5,159.20851,35.520885,31.6249456
42:36.5,159.19659,35.547421,31.6514816
42:36.6,159.13646,35.573948,31.6780086
42:36.6,159.14003,35.600471,31.7045316
42:36.6,159.16742,35.626999,31.7310596
42:36.6,159.11264,35.653522,31.7575826
42:36.6,159.10728,35.680038,31.7840986
42:36.6,159.09537,35.706558,31.8106186
42:36.6,159.12633,35.733078,31.8371386
42:36.6,159.1317,35.759598,31.8636586
42:36.6,159.05606,35.786114,31.8901746
42:36.6,159.10251,35.81263,31.9166906
42:36.7,159.10072,35.839146,31.9432066
42:36.7,159.11443,35.865665,31.9697256
42:36.7,159.08525,35.892181,31.9962416
42:36.7,159.13289,35.918701,32.0227616
42:36.7,159.05785,35.945217,32.0492776
42:36.7,159.05309,35.971725,32.0757856
42:36.7,159.10728,35.998241,32.1023016
42:36.7,159.0257,36.024754,32.1288146
42:36.7,159.08882,36.051262,32.1553226
42:36.8,159.0769,36.077778,32.1818386
42:36.8,159.09537,36.10429,32.2083506
42:36.8,159.08525,36.130806,32.2348666
42:36.8,159.03761,36.157318,32.2613786
42:36.8,159.05785,36.183826,32.2878866
42:36.8,159.10072,36.210339,32.3143996
42:36.8,159.09358,36.236855,32.3409156
42:36.8,159.07512,36.263371,32.3674316
42:36.8,159.11978,36.289886,32.3939466
42:36.8,159.13289,36.31641,32.4204706
42:36.8,159.05606,36.342926,32.4469866
42:36.9,159.04773,36.369434,32.4734946
42:36.9,159.10609,36.395947,32.5000076
42:36.9,159.03761,36.422462,32.5265226
42:36.9,159.12633,36.448975,32.5530356
42:36.9,159.065,36.475491,32.5795516
42:36.9,158.99831,36.501999,32.6060596
42:36.9,158.99831,36.528496,32.6325566
42:36.9,159.01021,36.555,32.6590606
42:36.9,159.00664,36.581501,32.6855616
