Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:18:08,1087.992,-1.348079E-05 , 6.224918E-02 ,-3.494524E-02 , 20.91027 , 6.300806 , 3.62416E-03 , 22.83943 , 0.4435926 , 29.50964 , 22.36287 , 22.39439 , 21.95594 , 21.35293 , 22.30459 , 21.99866 , 22.19205 , 21.82319 , 21.80064 , 1087.992 , 295.9894 , 13.02931 , 143.3085 , 104.4008 , 172.0853 , 4608.811 , 0.209099 , 138.579 , 648.514 
00:18:09,1089.006, 7.07288E-06 , 6.257751E-02 ,-0.0892854 , 20.91061 , 6.323964 , 3.261188E-03 , 22.87354 , 0.4408444 , 29.44289 , 22.33395 , 22.39021 , 21.96972 , 21.29243 , 22.28007 , 22.00346 , 22.20803 , 21.84596 , 21.81901 , 1089.006 , 296.0235 , 12.98963 , 142.7234 , 104.3364 , 171.1471 , 4608.811 , 0.2090977 , 139.1128 , 648.6548 
00:18:10,1089.989, 2.158135E-05 , 0.0624386 ,-7.163701E-02 , 20.90996 , 6.2744 , 4.261212E-03 , 22.78418 , 0.4772423 , 29.40999 , 22.3886 , 22.45604 , 21.90743 , 21.31118 , 22.3415 , 22.0222 , 22.22237 , 21.83775 , 21.83775 , 1089.989 , 295.9342 , 13.5132 , 149.1097 , 104.2832 , 169.8487 , 4608.811 , 0.2090977 , 144.7321 , 648.7943 
00:18:11,1090.987,-4.370677E-05 , 6.263276E-02 ,-7.050868E-02 , 20.91124 , 6.321105 , 4.17232E-03 , 22.82109 , 0.4645312 , 29.41098 , 22.41874 , 22.51989 , 21.87011 , 21.27145 , 22.37604 , 22.08589 , 22.1715 , 21.84297 , 21.87451 , 1090.987 , 295.9711 , 13.33285 , 147.4404 , 104.2274 , 171.919 , 4608.811 , 0.2090973 , 142.8657 , 648.9378 
00:18:12,1092.001,-1.08209E-05 , 6.236283E-02 ,-0.111445 , 20.91177 , 6.281708 , 4.801965E-03 , 22.80931 , 0.4438133 , 29.38582 , 22.53505 , 22.56199 , 21.83797 , 21.31378 , 22.32596 , 22.07869 , 22.14395 , 21.91443 , 21.90325 , 1092.001 , 295.9593 , 13.03188 , 144.6917 , 104.1674 , 165.1704 , 4608.811 , 0.2091004 , 138.1248 , 649.0803 
00:18:13,1093, 1.577796E-05 , 6.257593E-02 ,-3.017457E-02 , 20.91199 , 6.355963 , 6.987201E-03 , 22.7903 , 0.4407204 , 29.36911 , 22.61497 , 22.59244 , 21.90218 , 21.40041 , 22.35642 , 22.1 , 22.21933 , 21.95168 , 21.92913 , 1093 , 295.9403 , 12.98598 , 145.5934 , 104.1101 , 164.675 , 4608.811 , 0.2091081 , 133.5948 , 649.216 
00:18:14,1093.998, 9.122201E-05 , 6.281745E-02 ,-0.1014957 , 20.91248 , 6.365055 , 7.387211E-03 , 22.86444 , 0.4378633 , 29.38272 , 22.70709 , 22.68015 , 21.90232 , 21.5018 , 22.3452 , 22.16319 , 22.31386 , 22.01691 , 22.06201 , 1093.998 , 296.0144 , 12.94544 , 147.0417 , 104.0553 , 152.7381 , 4608.811 , 0.2091196 , 127.3312 , 649.3462 
00:18:15,1094.996, 8.517681E-05 , 6.295162E-02 ,-0.0348952 , 20.91233 , 6.334405 , 4.261212E-03 , 22.81876 , 0.4336183 , 29.13857 , 22.72204 , 22.65682 , 21.84743 , 21.46266 , 22.31507 , 22.09713 , 22.31745 , 21.98458 , 22.00034 , 1094.996 , 295.9688 , 12.88154 , 145.4471 , 103.9989 , 151.72 , 4608.811 , 0.2091283 , 122.291 , 649.4708 
00:18:16,1095.995, 7.07288E-06 , 6.261697E-02 ,-4.294124E-02 , 20.9122 , 6.378669 , 4.898264E-03 , 22.83513 , 0.447931 , 29.15939 , 22.76553 , 22.7408 , 21.81669 , 21.45209 , 22.28435 , 22.04844 , 22.42601 , 21.99656 , 21.98538 , 1095.995 , 295.9851 , 13.09277 , 148.1759 , 103.9468 , 141.9902 , 4608.811 , 0.2091276 , 124.4541 , 649.594 
00:18:17,1097.009,-5.724801E-05 , 6.204081E-02 ,-5.759784E-02 , 20.9122 , 6.32489 , 2.379687E-03 , 22.77095 , 0.4555105 , 29.07302 , 22.64271 , 22.69217 , 21.73648 , 21.42836 , 22.21114 , 22.01555 , 22.35062 , 21.9457 , 21.97045 , 1097.009 , 295.921 , 13.20165 , 147.7894 , 103.8938 , 148.4869 , 4608.811 , 0.2091318 , 122.9914 , 649.7195 
00:18:18,1097.992,-3.645253E-05 , 6.209922E-02 , 8.839626E-03 , 20.91301 , 6.308394 , 4.809373E-03 , 22.81996 , 0.4859987 , 29.10607 , 22.56585 , 22.6963 , 21.72943 , 21.41653 , 22.23544 , 22.02188 , 22.35237 , 21.92288 , 21.97678 , 1097.992 , 295.97 , 13.63743 , 152.3961 , 103.8492 , 152.9625 , 4608.811 , 0.2091318 , 127.0302 , 649.8423 
00:18:19,1099.006, 5.567626E-05 , 6.273852E-02 ,-9.410802E-02 , 20.91369 , 6.319609 , 5.750135E-03 , 22.84453 , 0.5251313 , 29.09936 , 22.58603 , 22.72527 , 21.78777 , 21.52221 , 22.2219 , 22.00816 , 22.2668 , 21.8822 , 21.94069 , 1099.006 , 295.9945 , 14.17643 , 158.4854 , 103.8123 , 182.599 , 4608.811 , 0.2091352 , 130.8971 , 649.9731 
00:18:20,1099.988, 7.211919E-05 , 6.304001E-02 ,-3.593989E-02 , 20.91469 , 6.318856 , 6.43904E-03 , 22.76941 , 0.6344074 , 29.08279 , 22.5087 , 22.73351 , 21.73972 , 21.44939 , 22.18505 , 21.9669 , 22.20521 , 21.83856 , 21.93537 , 1099.988 , 295.9194 , 15.5798 , 172.8077 , 103.7968 , 182.6396 , 4608.811 , 0.2091352 , 143.8568 , 650.108 
00:18:21,1100.987,-4.636665E-05 , 6.253805E-02 ,-0.1097435 , 20.91287 , 6.361238 , 3.809349E-03 , 22.80446 , 0.5717643 , 29.06409 , 22.50106 , 22.71231 , 21.80854 , 21.42816 , 22.15944 , 21.95467 , 22.18181 , 21.83989 , 21.8828 , 1100.987 , 295.9545 , 14.79149 , 163.7131 , 103.7683 , 157.1782 , 4608.811 , 0.2091372 , 135.3963 , 650.2475 
00:18:22,1102.001, 5.301637E-05 , 6.264381E-02 ,-6.083675E-02 , 20.91313 , 6.34464 , 2.801918E-03 , 22.79053 , 0.5160894 , 28.94739 , 22.45103 , 22.76342 , 21.76287 , 21.4232 , 22.12058 , 21.93615 , 22.22396 , 21.79442 , 21.87546 , 1102.001 , 295.9405 , 14.05257 , 155.1458 , 103.7275 , 161.9598 , 4608.811 , 0.209149 , 134.8786 , 650.3845 
00:18:23,1102.999, 2.478531E-06 , 0.0623723 ,-7.789464E-02 , 20.91431 , 6.311893 , 3.261188E-03 , 22.76734 , 0.5180745 , 28.92434 , 22.42563 , 22.71568 , 21.75543 , 21.42016 , 22.14228 , 21.85903 , 22.14466 , 21.79375 , 21.88819 , 1102.999 , 295.9173 , 14.07902 , 154.755 , 103.6871 , 156.4966 , 4608.811 , 0.2091575 , 117.1402 , 650.5103 
00:18:24,1103.998,-3.86288E-05 , 6.245123E-02 ,-0.1045673 , 20.91374 , 6.300542 , 2.76488E-03 , 22.79411 , 0.5454065 , 28.97097 , 22.39395 , 22.6547 , 21.67201 , 21.40422 , 22.15569 , 21.81376 , 22.12636 , 21.74848 , 21.85429 , 1103.998 , 295.9441 , 14.44628 , 157.6669 , 103.6511 , 150.9197 , 4608.811 , 0.2091538 , 122.7059 , 650.6301 
00:18:25,1104.996,-4.4674E-05 , 6.221918E-02 ,-4.352983E-02 , 20.91419 , 6.303096 , 4.261212E-03 , 22.71803 , 0.527989 , 28.87751 , 22.36054 , 22.58538 , 21.65435 , 21.40233 , 22.16278 , 21.7488 , 22.17396 , 21.71505 , 21.81848 , 1104.996 , 295.868 , 14.21191 , 154.4632 , 103.6111 , 161.4893 , 4608.811 , 0.2091511 , 135.2156 , 650.7589 
00:18:26,1105.994, 2.448305E-05 , 6.255541E-02 ,-9.990671E-02 , 20.91415 , 6.337057 , 6.246443E-03 , 22.74681 , 0.5109177 , 28.85914 , 22.35122 , 22.59621 , 21.64722 , 21.41997 , 22.15785 , 21.72369 , 22.20954 , 21.71031 , 21.75304 , 1105.994 , 295.8968 , 13.98095 , 151.7617 , 103.5676 , 157.6938 , 4608.811 , 0.2091518 , 132.6271 , 650.8925 
00:18:27,1107.008,-7.435591E-06 , 6.259803E-02 ,-6.587741E-02 , 20.91446 , 6.309949 , 2.987108E-03 , 22.73832 , 0.5221424 , 28.78824 , 22.33136 , 22.52707 , 21.57563 , 21.37991 , 22.07291 , 21.74215 , 22.18528 , 21.67466 , 21.69263 , 1107.008 , 295.8883 , 14.13349 , 152.1112 , 103.5244 , 148.7112 , 4608.811 , 0.2091455 , 137.635 , 651.0295 
00:18:28,1107.991,-1.952598E-05 , 6.290584E-02 ,-6.551234E-02 , 20.91488 , 6.331901 , 2.713027E-03 , 22.70584 , 0.4782939 , 28.74703 , 22.26294 , 22.53508 , 21.56347 , 21.36995 , 22.02923 , 21.71422 , 22.11685 , 21.68048 , 21.66929 , 1107.991 , 295.8558 , 13.52628 , 144.815 , 103.4728 , 148.0087 , 4608.811 , 0.2091455 , 131.7364 , 651.1619 
00:18:29,1108.99, 8.765535E-06 , 0.0626075 ,-7.431902E-02 , 20.91523 , 6.329432 , 5.083453E-03 , 22.71239 , 0.5248771 , 28.77376 , 22.31898 , 22.57755 , 21.66448 , 21.43961 , 22.04935 , 21.78386 , 22.15714 , 21.77249 , 21.78826 , 1108.99 , 295.8624 , 14.16983 , 153.7712 , 103.4334 , 150.0387 , 4608.811 , 0.2091578 , 130.1488 , 651.2927 
00:18:30,1109.988, 3.826609E-05 , 0.0625491 ,-2.997702E-02 , 20.91638 , 6.351247 , 5.624207E-03 , 22.70689 , 0.4990606 , 28.78159 , 22.34958 , 22.57205 , 21.62981 , 21.40934 , 22.03468 , 21.78954 , 22.09316 , 21.74223 , 21.73563 , 1109.988 , 295.8569 , 13.81683 , 149.2966 , 103.3882 , 146.7563 , 4608.811 , 0.2091589 , 126.5043 , 651.4208 
00:18:31,1110.986, 5.180734E-05 , 6.298634E-02 ,-0.1132134 , 20.91725 , 6.375719 , 4.994562E-03 , 22.71078 , 0.4802234 , 28.86594 , 22.26349 , 22.53544 , 21.64948 , 21.42883 , 22.11502 , 21.77088 , 22.03857 , 21.68543 , 21.73036 , 1110.986 , 295.8608 , 13.55365 , 146.001 , 103.3388 , 148.335 , 4608.811 , 0.2091668 , 119.8601 , 651.5437 
00:18:32,1112, 1.112921E-04 , 6.314104E-02 ,-4.401071E-02 , 20.91718 , 6.299696 , 2.261165E-03 , 22.60238 , 0.5132549 , 28.69318 , 22.12571 , 22.44718 , 21.55875 , 21.32928 , 22.09638 , 21.70951 , 21.92551 , 21.62625 , 21.72308 , 1112 , 295.7524 , 14.00947 , 148.6992 , 103.293 , 145.5282 , 4608.811 , 0.2091688 , 122.8272 , 651.6667 
00:18:33,1112.999, 3.488078E-05 , 6.271958E-02 ,-8.422377E-02 , 20.9176 , 6.243086 , 1.661151E-03 , 22.61858 , 0.4752411 , 28.73169 , 22.02038 , 22.36901 , 21.50748 , 21.26661 , 22.07446 , 21.71454 , 21.79101 , 21.57497 , 21.64925 , 1112.999 , 295.7686 , 13.48106 , 141.231 , 103.2378 , 146.6531 , 4608.811 , 0.2091777 , 114.0443 , 651.7851 
00:18:34,1113.997, 3.028643E-05 , 6.267064E-02 ,-4.383009E-02 , 20.91749 , 6.32845 , 5.898287E-03 , 22.68908 , 0.487597 , 28.73929 , 22.08432 , 22.3653 , 21.58942 , 21.31262 , 22.1899 , 21.7829 , 21.85038 , 21.6659 , 21.70643 , 1113.997 , 295.8391 , 13.65681 , 144.9315 , 103.1883 , 144.3525 , 4608.811 , 0.209156 , 127.2123 , 651.9055 
00:18:35,1114.996,-2.847287E-05 , 6.259646E-02 ,-4.350219E-02 , 20.91794 , 6.347062 , 4.809373E-03 , 22.65093 , 0.5218951 , 28.66569 , 21.97648 , 22.32733 , 21.6345 , 21.26562 , 22.1609 , 21.75389 , 21.80102 , 21.65486 , 21.65926 , 1114.996 , 295.8009 , 14.12806 , 148.893 , 103.1448 , 130.2623 , 4608.811 , 0.209156 , 131.3533 , 652.0346 
00:18:36,1115.994,-1.928417E-05 , 6.219235E-02 ,-6.793247E-02 , 20.91814 , 6.359922 , 3.816757E-03 , 22.63902 , 0.5422212 , 28.62688 , 21.95319 , 22.22523 , 21.65852 , 21.24671 , 22.20049 , 21.74838 , 21.77992 , 21.65174 , 21.64715 , 1115.994 , 295.789 , 14.40026 , 151.3455 , 103.1052 , 151.7848 , 4608.811 , 0.209156 , 133.8395 , 652.1669 
00:18:37,1116.992,-4.588304E-05 , 6.230759E-02 ,-2.977066E-02 , 20.91871 , 6.300825 , 4.713074E-03 , 22.63024 , 0.4881441 , 28.64056 , 21.82981 , 22.09969 , 21.67449 , 21.19517 , 22.11985 , 21.71722 , 21.68586 , 21.61599 , 21.64075 , 1116.992 , 295.7802 , 13.66311 , 141.8604 , 103.0527 , 142.6181 , 4608.811 , 0.2091684 , 120.3195 , 652.2938 
00:18:38,1117.991, 1.38435E-05 , 6.277483E-02 ,-6.526905E-02 , 20.91932 , 6.338446 , 3.831572E-03 , 22.58879 , 0.4677927 , 28.64398 , 21.84443 , 22.07159 , 21.72744 , 21.16944 , 22.10752 , 21.6959 , 21.66894 , 21.61502 , 21.61723 , 1117.991 , 295.7388 , 13.37433 , 138.6854 , 102.9963 , 138.5761 , 4608.811 , 0.2091705 , 116.4599 , 652.412 
00:18:39,1118.989, 4.576214E-05 , 6.273378E-02 ,-1.216611E-02 , 20.92017 , 6.259377 , 3.261188E-03 , 22.5941 , 0.4956297 , 28.53979 , 21.72836 , 21.94876 , 21.68783 , 21.12081 , 22.00504 , 21.6473 , 21.62034 , 21.57082 , 21.54844 , 1118.989 , 295.7441 , 13.76663 , 140.6415 , 102.9432 , 141.0347 , 4608.811 , 0.2091694 , 120.6854 , 652.5304 
00:18:40,1119.988,-4.926835E-05 , 6.247964E-02 ,-0.120718 , 20.9198 , 6.262318 , 1.809302E-03 , 22.47788 , 0.5003157 , 28.57181 , 21.71548 , 21.93369 , 21.66835 , 21.1349 , 22.00354 , 21.59407 , 21.64359 , 21.55574 , 21.54675 , 1119.988 , 295.6279 , 13.82884 , 141.0624 , 102.891 , 144.7716 , 4608.811 , 0.2091756 , 117.4519 , 652.6494 
00:18:41,1120.986, 1.142542E-05 , 6.248911E-02 ,-4.023254E-02 , 20.91953 , 6.298985 , 2.350056E-03 , 22.51391 , 0.4827824 , 28.46463 , 21.73357 , 21.8843 , 21.69983 , 21.20932 , 22.05077 , 21.60758 , 21.71779 , 21.57621 , 21.52211 , 1120.986 , 295.6639 , 13.5852 , 139.2286 , 102.8369 , 143.0022 , 4608.811 , 0.209186 , 109.7874 , 652.7628 
00:18:42,1122,-1.517344E-05 , 6.262486E-02 ,-9.261391E-02 , 20.9196 , 6.332307 , 2.350056E-03 , 22.5287 , 0.4865215 , 28.4593 , 21.74616 , 21.87434 , 21.70343 , 21.18578 , 22.12623 , 21.62476 , 21.70802 , 21.62916 , 21.49196 , 1122 , 295.6787 , 13.63804 , 140.0521 , 102.7836 , 138.022 , 4608.811 , 0.2091889 , 109.0088 , 652.8737 
00:18:43,1122.998,-1.831694E-05 , 6.256488E-02 ,-6.492351E-02 , 20.91897 , 6.31016 , 3.935278E-03 , 22.50236 , 0.4608902 , 28.32344 , 21.67028 , 21.82781 , 21.6635 , 21.16399 , 22.16734 , 21.60958 , 21.7783 , 21.60059 , 21.46321 , 1122.998 , 295.6523 , 13.27335 , 135.8572 , 102.7259 , 135.494 , 4608.811 , 0.2091889 , 106.1091 , 652.9811 
00:18:44,1123.997,-9.370054E-06 , 6.266275E-02 ,-7.415842E-02 , 20.9202 , 6.293118 , 3.987131E-03 , 22.53509 , 0.4662955 , 28.3046 , 21.62656 , 21.77511 , 21.61758 , 21.19676 , 22.19788 , 21.58603 , 21.80206 , 21.5974 , 21.478 , 1123.997 , 295.6851 , 13.35169 , 136.4288 , 102.6694 , 133.1291 , 4608.811 , 0.2091996 , 101.0643 , 653.0845 
00:18:45,1124.995, 1.38435E-05 , 6.258225E-02 ,-8.730827E-02 , 20.92031 , 6.273386 , 5.283458E-03 , 22.4686 , 0.4882482 , 28.3234 , 21.56662 , 21.71518 , 21.59359 , 21.17955 , 22.23017 , 21.62073 , 21.78266 , 21.53508 , 21.42942 , 1124.995 , 295.6186 , 13.66083 , 138.8848 , 102.6168 , 126.6919 , 4608.811 , 0.2092016 , 102.4968 , 653.1861 
00:18:46,1125.994, 2.424124E-05 , 6.257278E-02 ,-1.904546E-02 , 20.9211 , 6.278439 , 3.62416E-03 , 22.39477 , 0.4792835 , 28.23433 , 21.45457 , 21.67063 , 21.59635 , 21.22287 , 22.22836 , 21.6301 , 21.693 , 21.55362 , 21.39605 , 1125.994 , 295.5448 , 13.53315 , 136.9487 , 102.5621 , 124.2818 , 4608.811 , 0.2092016 , 101.6847 , 653.2881 
00:18:47,1127.008, 7.07288E-06 , 6.279061E-02 ,-0.108422 , 20.9213 , 6.333995 , 2.624136E-03 , 22.42041 , 0.4672832 , 28.16817 , 21.45089 , 21.63981 , 21.66236 , 21.23716 , 22.24044 , 21.61065 , 21.68932 , 21.5138 , 21.44869 , 1127.008 , 295.5704 , 13.36323 , 135.3696 , 102.5048 , 125.524 , 4608.811 , 0.2092074 , 96.78042 , 653.3887 
00:18:48,1128.006, 7.453727E-05 , 6.298003E-02 ,-4.050348E-02 , 20.92219 , 6.331334 , 3.987131E-03 , 22.48945 , 0.5271142 , 28.16995 , 21.5697 , 21.68671 , 21.70688 , 21.26812 , 22.18375 , 21.65736 , 21.69111 , 21.53375 , 21.48422 , 1128.006 , 295.6394 , 14.19465 , 144.7387 , 102.4619 , 127.0382 , 4608.811 , 0.2092047 , 104.8072 , 653.4893 
00:18:49,1128.989, 1.529435E-05 , 6.284428E-02 ,-9.122156E-02 , 20.92165 , 6.350038 , 4.987154E-03 , 22.43819 , 0.608815 , 28.17255 , 21.59708 , 21.75461 , 21.67576 , 21.26175 , 22.14147 , 21.63083 , 21.65779 , 21.525 , 21.46208 , 1128.989 , 295.5882 , 15.25377 , 155.2902 , 102.4347 , 132.93 , 4608.811 , 0.2092047 , 112.4374 , 653.5961 
00:18:50,1129.987, 7.556495E-06 , 6.244333E-02 ,-6.470524E-02 , 20.92002 , 6.325604 , 3.179705E-03 , 22.46586 , 0.5110838 , 28.05465 , 21.57525 , 21.74397 , 21.68327 , 21.1724 , 22.11066 , 21.67649 , 21.58424 , 21.49638 , 21.43126 , 1129.987 , 295.6158 , 13.97658 , 141.4966 , 102.388 , 143.9099 , 4608.811 , 0.2092093 , 100.7318 , 653.7025 
00:18:51,1131.001,-1.390394E-06 , 0.0624828 ,-5.262271E-02 , 20.92002 , 6.318828 , 3.261188E-03 , 22.38498 , 0.442404 , 28.03473 , 21.66304 , 21.7936 , 21.66304 , 21.12518 , 22.07705 , 21.66982 , 21.53942 , 21.46954 , 21.52145 , 1131.001 , 295.535 , 13.00185 , 131.8152 , 102.3274 , 135.3702 , 4608.811 , 0.2091997 , 98.85646 , 653.8036 
00:18:52,1132,-6.788755E-05 , 6.216394E-02 ,-0.112121 , 20.92126 , 6.35757 , 4.690852E-03 , 22.41646 , 0.4593451 , 28.00553 , 21.78219 , 21.88121 , 21.70792 , 21.09577 , 22.00277 , 21.58872 , 21.56176 , 21.43794 , 21.51443 , 1132 , 295.5665 , 13.24915 , 134.4685 , 102.2719 , 125.8519 , 4608.811 , 0.209183 , 108.8589 , 653.9074 
00:18:53,1132.998,-1.178813E-05 , 5.147265E-02 ,-0.024399 , 20.92147 , 6.309233 , 4.624183E-03 , 22.44757 , 0.4604384 , 28.02535 , 21.77518 , 21.89437 , 21.66937 , 21.09995 , 21.98201 , 21.55694 , 21.55694 , 21.41516 , 21.49843 , 1132.998 , 295.5976 , 13.26561 , 134.226 , 102.2166 , 135.1513 , 4608.811 , 0.2091693 , 116.5092 , 654.0199 
00:18:54,1133.996, 4.866383E-05 , 6.280955E-02 ,-0.1151781 , 20.92136 , 6.349124 , 3.987131E-03 , 22.41475 , 0.4470241 , 27.93476 , 21.71539 , 21.8773 , 21.63433 , 21.08086 , 21.92681 , 21.51071 , 21.50612 , 21.38689 , 21.49494 , 1133.996 , 295.5648 , 13.07022 , 131.2772 , 102.1578 , 120.1594 , 4608.811 , 0.2091648 , 117.1229 , 654.1365 
00:18:55,1134.995,-9.853668E-06 , 6.254278E-02 ,-1.494845E-02 , 20.92198 , 6.301836 , 5.831619E-03 , 22.39082 , 0.4293812 , 27.91078 , 21.67787 , 21.82641 , 21.65531 , 21.0679 , 21.8893 , 21.50015 , 21.55187 , 21.37853 , 21.42127 , 1134.995 , 295.5408 , 12.80918 , 128.16 , 102.0952 , 120.7127 , 4608.811 , 0.2091673 , 113.8052 , 654.2518 
00:18:56,1136.009,-1.275536E-05 , 0.0515058 ,-8.457478E-02 , 20.92302 , 6.331672 , 4.809373E-03 , 22.37745 , 0.4097737 , 27.89966 , 21.63514 , 21.79487 , 21.67347 , 21.11543 , 21.85116 , 21.51812 , 21.50693 , 21.37193 , 21.41467 , 1136.009 , 295.5274 , 12.51302 , 124.9422 , 102.0277 , 133.0217 , 4608.811 , 0.2091563 , 116.4636 , 654.3686 
00:18:57,1136.992,-2.115818E-06 , 5.184676E-02 ,-3.187314E-02 , 20.9227 , 6.344452 , 3.979723E-03 , 22.3495 , 0.4150701 , 27.89429 , 21.59837 , 21.70639 , 21.64111 , 21.11223 , 21.821 , 21.54206 , 21.52868 , 21.37789 , 21.34854 , 1136.992 , 295.4995 , 12.59303 , 125.1331 , 101.9632 , 133.6634 , 4608.811 , 0.2091563 , 117.2194 , 654.4835 
00:18:58,1138.006,-1.614067E-05 , 5.146318E-02 ,-3.137844E-02 , 20.92331 , 6.315541 , 4.624183E-03 , 22.35023 , 0.4437694 , 27.79677 , 21.56315 , 21.69355 , 21.6013 , 21.11295 , 21.82631 , 21.49785 , 21.57214 , 21.31331 , 21.24359 , 1138.006 , 295.5002 , 13.02113 , 128.6 , 101.9021 , 131.7284 , 4608.811 , 0.2091552 , 121.7977 , 654.6047 
00:18:59,1138.988, 3.657344E-05 , 5.211826E-02 ,-8.143905E-02 , 20.92414 , 6.378559 , 4.446401E-03 , 22.35388 , 0.4416553 , 27.76213 , 21.60936 , 21.61614 , 21.69941 , 21.19533 , 21.77588 , 21.48335 , 21.62733 , 21.32357 , 21.27863 , 1138.988 , 295.5039 , 12.99015 , 128.8679 , 101.8438 , 130.2971 , 4608.811 , 0.2091552 , 121.6624 , 654.7242 
00:18:60,1139.987, 5.833614E-05 , 5.220192E-02 ,-9.104492E-03 , 20.92438 , 6.344831 , 3.809349E-03 , 22.32514 , 0.4215203 , 27.69561 , 21.58077 , 21.58517 , 21.72235 , 21.26563 , 21.76526 , 21.49512 , 21.63249 , 21.26563 , 21.23407 , 1139.987 , 295.4751 , 12.68997 , 125.7117 , 101.7807 , 126.2994 , 4608.811 , 0.2091567 , 118.1152 , 654.844 
00:19:01,1141.001, 4.044236E-05 , 5.206617E-02 ,-0.1151245 , 20.92458 , 6.367205 , 4.801965E-03 , 22.35391 , 0.4485649 , 27.63928 , 21.58022 , 21.54189 , 21.75793 , 21.32818 , 21.7737 , 21.4676 , 21.60498 , 21.27406 , 21.22911 , 1141.001 , 295.5039 , 13.09138 , 129.7109 , 101.7228 , 119.8363 , 4608.811 , 0.2091482 , 125.8298 , 654.9677 
00:19:02,1141.999, 9.049658E-05 , 5.214036E-02 ,-5.137189E-02 , 20.92528 , 6.311781 , 5.535316E-03 , 22.38282 , 0.4100027 , 27.62101 , 21.63832 , 21.59118 , 21.75752 , 21.41326 , 21.73276 , 21.3773 , 21.58201 , 21.24228 , 21.24907 , 1141.999 , 295.5328 , 12.51663 , 124.0823 , 101.6587 , 122.6094 , 4608.811 , 0.20914 , 124.1074 , 655.0923 
00:19:03,1142.998, 2.811016E-05 , 5.208354E-02 ,-0.1019787 , 20.92516 , 6.303461 , 3.62416E-03 , 22.28228 , 0.4193782 , 27.54123 , 21.64591 , 21.59859 , 21.72458 , 21.35334 , 21.68625 , 21.3128 , 21.48157 , 21.10125 , 21.18217 , 1142.998 , 295.4323 , 12.65677 , 124.0062 , 101.5949 , 113.429 , 4608.811 , 0.2091385 , 126.1744 , 655.2173 
00:19:04,1143.996, 1.38435E-05 , 5.158314E-02 ,-7.484876E-02 , 20.92489 , 6.297981 , 2.468577E-03 , 22.30841 , 0.4559997 , 27.54936 , 21.67646 , 21.60677 , 21.71461 , 21.42445 , 21.66748 , 21.32319 , 21.4626 , 21.09365 , 21.21733 , 1143.996 , 295.4584 , 13.19841 , 129.6178 , 101.5396 , 118.3875 , 4608.811 , 0.2091312 , 136.0534 , 655.3482 
00:19:05,1144.994, 1.263446E-05 , 5.157368E-02 ,-4.076918E-02 , 20.92535 , 6.336345 , 6.261258E-03 , 22.3573 , 0.4460206 , 27.60455 , 21.63973 , 21.65331 , 21.74335 , 21.47558 , 21.72758 , 21.35176 , 21.54308 , 21.13801 , 21.29103 , 1144.994 , 295.5073 , 13.05427 , 129.3598 , 101.4843 , 131.6106 , 4608.811 , 0.2091245 , 137.9963 , 655.485 
00:19:06,1145.993, 7.07288E-06 , 5.181045E-02 ,-9.680744E-02 , 20.92562 , 6.371616 , 5.987178E-03 , 22.37181 , 0.4236773 , 27.4981 , 21.71275 , 21.58896 , 21.70377 , 21.46075 , 21.6902 , 21.33252 , 21.55301 , 21.16134 , 21.29656 , 1145.993 , 295.5218 , 12.72341 , 125.8815 , 101.4248 , 133.8809 , 4608.811 , 0.2091245 , 134.4091 , 655.621 
00:19:07,1146.991, 1.239265E-05 , 0.0518436 ,-4.401143E-02 , 20.92439 , 6.31916 , 5.076046E-03 , 22.35177 , 0.4351298 , 27.48948 , 21.6883 , 21.55552 , 21.65218 , 21.42731 , 21.61165 , 21.32146 , 21.51499 , 21.16165 , 21.24715 , 1146.991 , 295.5018 , 12.89379 , 126.5881 , 101.3668 , 120.2964 , 4608.811 , 0.2091208 , 138.1009 , 655.757 
